year,category,nominationId,nomineeNames,nomineeIds,nominatorNames,nominatorIds,showUrl,listUrl
1903,peace,7176,The Institute of International Law (Institut de Droit International),9137,Professors of Law at the University of Aix-Marseille,,https://www.nobelprize.org/nomination/archive/show.php?id=7176&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7172,The Institute of International Law (Institut de Droit International),9137,V Hilty,4184,https://www.nobelprize.org/nomination/archive/show.php?id=7172&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7166,The Institute of International Law (Institut de Droit International),9137,Ernest Lehr,5353,https://www.nobelprize.org/nomination/archive/show.php?id=7166&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7154,The Institute of International Law (Institut de Droit International),9137,Gregers Winther Wulfsberg Gram,3597,https://www.nobelprize.org/nomination/archive/show.php?id=7154&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7107,The Institute of International Law (Institut de Droit International),9137,Jørgen Gunnarsson Løvland,5743,https://www.nobelprize.org/nomination/archive/show.php?id=7107&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7372,The Peace Society,9171,Benjamin Franklin Trueblood,9366,https://www.nobelprize.org/nomination/archive/show.php?id=7372&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7609,The Union of French Women (L´Union des femmes de France),5122,Achille Luchaire,5677,https://www.nobelprize.org/nomination/archive/show.php?id=7609&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,peace,7849,The Inter-Parliamentary Union | The Permanent International Peace Bureau,9138 | 9173,Hans Jakob Horst,4312,https://www.nobelprize.org/nomination/archive/show.php?id=7849&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1903
1903,medicine,99,Niels Finsen,3015,Jannik Bjerrum,13213,https://www.nobelprize.org/nomination/archive/show.php?id=99&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,2419,Niels Finsen,3015,Leopold Meyer,6240,https://www.nobelprize.org/nomination/archive/show.php?id=2419&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,2754,Niels Finsen | Alphonse Laveran,3015 | 5279,Knud Faber,2884,https://www.nobelprize.org/nomination/archive/show.php?id=2754&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,3092,Camillo Golgi,3527,Charles Bouchard,1217,https://www.nobelprize.org/nomination/archive/show.php?id=3092&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,4096,Niels Finsen,3015,Oscar Wanscher,9975,https://www.nobelprize.org/nomination/archive/show.php?id=4096&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,6709,Niels Finsen,3015,Oscar Wanscher,9975,https://www.nobelprize.org/nomination/archive/show.php?id=6709&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,7013,Alphonse Laveran,5279,Étienne-Jules Marey,5907,https://www.nobelprize.org/nomination/archive/show.php?id=7013&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,7283,Alphonse Laveran,5279,R Blanchard,1062,https://www.nobelprize.org/nomination/archive/show.php?id=7283&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,7762,Joseph Lister (Lord),5539,J Wertheim Salomonson,10094,https://www.nobelprize.org/nomination/archive/show.php?id=7762&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,8051,Paul Ehrlich,2713,Ludwig Hektoen,4023,https://www.nobelprize.org/nomination/archive/show.php?id=8051&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,8283,Santiago Ramon y Cajàl,7547,P Pelácz,7083,https://www.nobelprize.org/nomination/archive/show.php?id=8283&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,8516,Élie Metchnikoff,6214,Armand Gautier,3364,https://www.nobelprize.org/nomination/archive/show.php?id=8516&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,8980,Joseph Lister (Lord),5539,J Bradbury,1270,https://www.nobelprize.org/nomination/archive/show.php?id=8980&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,9138,Robert Koch,4941,V Imerwol,4447,https://www.nobelprize.org/nomination/archive/show.php?id=9138&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,9498,Camillo Golgi,3527,Fr Merkel,6197,https://www.nobelprize.org/nomination/archive/show.php?id=9498&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,9630,Robert Koch | Köberle,4941 | 5117,Paul Zweifel,10445,https://www.nobelprize.org/nomination/archive/show.php?id=9630&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,9789,Magnus Blix | Alfred Goldscheider,1076 | 3515,G von Bunge,9731,https://www.nobelprize.org/nomination/archive/show.php?id=9789&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,9923,Max Verworn,9622,J Orth,6893,https://www.nobelprize.org/nomination/archive/show.php?id=9923&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10051,Walter Reed,7613,James Herrick,4092,https://www.nobelprize.org/nomination/archive/show.php?id=10051&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10334,Lyder Borthen,1192,Axel Johannessen,4600,https://www.nobelprize.org/nomination/archive/show.php?id=10334&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10284,Lyder Borthen,1192,H Sattler,8111,https://www.nobelprize.org/nomination/archive/show.php?id=10284&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10382,Robert Koch,4941,W Ebstein,2669,https://www.nobelprize.org/nomination/archive/show.php?id=10382&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10485,Camillo Golgi,3527,Aug. Cramer,2017,https://www.nobelprize.org/nomination/archive/show.php?id=10485&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10654,H Durham | Max Gruber,2615 | 3673,Ronald Ross,7892,https://www.nobelprize.org/nomination/archive/show.php?id=10654&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10733,Robert Koch,4941,Erwin von Esmarch,9745,https://www.nobelprize.org/nomination/archive/show.php?id=10733&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10809,Santiago Ramon y Cajàl | Élie Metchnikoff | Robert Koch,7547 | 6214 | 4941,M Ide,4437,https://www.nobelprize.org/nomination/archive/show.php?id=10809&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10893,Robert Koch,4941,A von Hippel,9782,https://www.nobelprize.org/nomination/archive/show.php?id=10893&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,10977,Ivan Pavlov,7055,N Uzinsky,9472,https://www.nobelprize.org/nomination/archive/show.php?id=10977&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11121,Ivan Pavlov,7055,C Leontieff,5392,https://www.nobelprize.org/nomination/archive/show.php?id=11121&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11182,Ivan Pavlov,7055,Vasili Ivanovich Rasumowskij,7576,https://www.nobelprize.org/nomination/archive/show.php?id=11182&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11245,Robert Koch,4941,C Jacobj,4518,https://www.nobelprize.org/nomination/archive/show.php?id=11245&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11305,Louis Willems,10203,E Masoin,5979,https://www.nobelprize.org/nomination/archive/show.php?id=11305&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11366,Camillo Golgi,3527,Max Werworn,10099,https://www.nobelprize.org/nomination/archive/show.php?id=11366&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11425,Battista Grassi,3615,Charles Reymond,7683,https://www.nobelprize.org/nomination/archive/show.php?id=11425&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11485,Gustav Wolff,10290,I Kollman,4970,https://www.nobelprize.org/nomination/archive/show.php?id=11485&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11537,Emile Roux,7930,A Le Denty,5307,https://www.nobelprize.org/nomination/archive/show.php?id=11537&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11590,Étienne-Jules Marey,5907,Alexander Rollett,7834,https://www.nobelprize.org/nomination/archive/show.php?id=11590&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11645,B Bang,677,Otto Soltmann,8655,https://www.nobelprize.org/nomination/archive/show.php?id=11645&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11697,Santiago Ramon y Cajàl,7547,Benito Hernando y Espinosa,4087,https://www.nobelprize.org/nomination/archive/show.php?id=11697&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11748,Étienne-Jules Marey,5907,M Tscherning,9378,https://www.nobelprize.org/nomination/archive/show.php?id=11748&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11805,Niels Finsen,3015,Leopold Meyer,6240,https://www.nobelprize.org/nomination/archive/show.php?id=11805&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11858,Albrecht Kossel,4995,Félix Marchand,5891,https://www.nobelprize.org/nomination/archive/show.php?id=11858&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11914,A Chauveau | Emile Roux,1751 | 7930,C Sigalas,8529,https://www.nobelprize.org/nomination/archive/show.php?id=11914&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,11964,Santiago Ramon y Cajàl | Camillo Golgi,7547 | 3527,Gustaf Retzius,7668,https://www.nobelprize.org/nomination/archive/show.php?id=11964&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12009,Paul Ehrlich,2713,Lewellys Barker,710,https://www.nobelprize.org/nomination/archive/show.php?id=12009&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12057,Ernst Homén,4291,Taav. Laitinen,5169,https://www.nobelprize.org/nomination/archive/show.php?id=12057&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12103,Emile Roux,7930,H Arnozan,502,https://www.nobelprize.org/nomination/archive/show.php?id=12103&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12152,Robert Koch,4941,F Hoffmann,4249,https://www.nobelprize.org/nomination/archive/show.php?id=12152&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12200,James Carrol | Walter Reed | Aristides Agramonte y Simoni,1627 | 7613 | 334,George Adami,303,https://www.nobelprize.org/nomination/archive/show.php?id=12200&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12301,Niels Finsen,3015,Johan Widmark,10154,https://www.nobelprize.org/nomination/archive/show.php?id=12301&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12346,P Dettweiler,2402,Hans Curschmann,2057,https://www.nobelprize.org/nomination/archive/show.php?id=12346&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12390,Emile Roux,7930,G Ferré,2962,https://www.nobelprize.org/nomination/archive/show.php?id=12390&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12481,Niels Finsen,3015,Jannik Bjerrum,13213,https://www.nobelprize.org/nomination/archive/show.php?id=12481&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12523,Élie Metchnikoff,6214,N Gréhant,3635,https://www.nobelprize.org/nomination/archive/show.php?id=12523&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12568,Ivan Pavlov,7055,Johan Johansson,4603,https://www.nobelprize.org/nomination/archive/show.php?id=12568&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12611,Robert Koch,4941,E Poulsson,7374,https://www.nobelprize.org/nomination/archive/show.php?id=12611&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12653,E Overton,6926,M von Frey,9756,https://www.nobelprize.org/nomination/archive/show.php?id=12653&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12695,Gerhard Armauer Hansen,3864,Axel Holst,4280,https://www.nobelprize.org/nomination/archive/show.php?id=12695&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12734,Ivan Pavlov,7055,Robert Tigerstedt,9269,https://www.nobelprize.org/nomination/archive/show.php?id=12734&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,medicine,12771,Robert Koch,4941,Francis Harbitz,3883,https://www.nobelprize.org/nomination/archive/show.php?id=12771&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1903
1903,literature,281,Marcelino Menéndez y Pelayo,6179,Francisco Commelerán,1916,https://www.nobelprize.org/nomination/archive/show.php?id=281&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1903
1903,literature,207,Marcelino Menéndez y Pelayo,6179,Miguel Mir,6310,https://www.nobelprize.org/nomination/archive/show.php?id=207&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1903
1903,literature,759,Iwan Gilkin,3444,Eugène Goblet d´Alviella,3494,https://www.nobelprize.org/nomination/archive/show.php?id=759&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1903
1903,literature,726,Iwan Gilkin,3444,Ernest Discailles,2450,https://www.nobelprize.org/nomination/archive/show.php?id=726&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1903
1903,literature,652,Iwan Gilkin,3444,Thomas Lamy,5193,https://www.nobelprize.org/nomination/archive/show.php?id=652&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1903
1903,literature,994,Giosuè Carducci,1595,Vittorio Puntoni,7480,https://www.nobelprize.org/nomination/archive/show.php?id=994&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1903
1903,literature,1558,Lev Nikolaevich (Leo) Tolstoy,9303,Anatole (Jacques) France (Thibault),3157,https://www.nobelprize.org/nomination/archive/show.php?id=1558&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1903
1903,literature,1539,Lev Nikolaevich (Leo) Tolstoy | Georg Morris Cohen Brandes | Maurice Maeterlinck,9303 | 1283 | 5801,Anatole (Jacques) France (Thibault),3157,https://www.nobelprize.org/nomination/archive/show.php?id=1539&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1903
